custom_id,misconfigured_snippet,related_cwe,misconfiguration_label
request-570,'default/bind_host': value => $bind_host;,CWE-200,1
request-571,class { '::swift::proxy::cache': memcache_servers => $swift_memcache_servers },CWE-287,1
request-572,,,0
request-573,$vcenter_insecure = 'true',CWE-295,1
request-574,"file { ""/builds/logs"" : ensure => directory, owner => ""root"", group => ""$users::root::group"", mode => 0755; }",CWE-732,1
request-575,,,0
request-576,,,0
request-577,restart => 'sleep 30 && apachectl graceful || apachectl restart',CWE-78,1
request-578,"class { 'fuel::puppetsync': bind_address => $::fuel_settings['admin_network']['ipaddress'], }",CWE-200,1
request-579,"file { $afd_filename:
  ensure  => present,
  content => template('lma_collector/lma_alarms.lua.erb'),
  notify  => class['lma_collector::service::metric'],
}",CWE-434,1
request-580,,,0
request-581,"target_dir => '""c:\mozilla-build\""';",CWE-732,1
request-582,,,0
request-583,"""$runner::settings::task_hook"": before => service['runner'], mode => '0755', source => 'puppet:///modules/runner/influxdb_hook.py';",CWE-732,1
request-584,$database_connection = 'sqlite:///var/lib/glance/glance.sqlite',CWE-359,1
request-585,"phabricator::config { 'mysql.pass': value => $::mysql::root_password, }",CWE-798,1
request-585,"phabricator::config { 'security.require-https': value => false, }",CWE-319,1
request-585,"file { $log_dir: ensure => 'directory', mode => '0777', }",CWE-732,1
request-586,"$public_url = 'http://127.0.0.1:8776/v1/%(tenant_id)s', $internal_url = 'http://127.0.0.1:8776/v1/%(tenant_id)s', $admin_url = 'http://127.0.0.1:8776/v1/%(tenant_id)s', $public_url_v2 = 'http://127.0.0.1:8776/v2/%(tenant_id)s', $internal_url_v2 = 'http://127.0.0.1:8776/v2/%(tenant_id)s', $admin_url_v2 = 'http://127.0.0.1:8776/v2/%(tenant_id)s', $public_url_v3 = 'http://127.0.0.1:8776/v3/%(tenant_id)s', $internal_url_v3 = 'http://127.0.0.1:8776/v3/%(tenant_id)s', $admin_url_v3 = 'http://127.0.0.1:8776/v3/%(tenant_id)s'",CWE-319,1
request-587,"shellprofile::file { ""mozpool_path"": content => ""export path=\$path:${mozpool::settings::root}/frontend/bin""; }",CWE-494,1
request-588,"if $user { $heka_user = $user } else { $heka_user = $heka::params::user } ... $run_as_root = $heka_user == 'root' if $run_as_root { $_run_as_root = $run_as_root } else { $_run_as_root = $heka::params::run_as_root } ... if ! defined(user[$heka_user]) { user { $heka_user: shell => $heka::params::nologin_bin, home => $base_dir, system => true, groups => $_additional_groups, alias => 'heka', before => package['heka'], } }",CWE-250,1
request-589,"mysql::sql { ""${command} database ${dbname} ${options}"": unless => ""select ${unless}(select * from information_schema.schemata where schema_name = '${dbname}')"", }",CWE-89,1
request-590,,,0
request-591,"file { '/root/.ssh/config': source => 'puppet:///modules/backup/ssh-config', }",CWE-276,1
request-592,class mysql::server {},CWE-306,1
request-593,,,0
request-594,"""/opt/bmm/www/squashfs"": recurse => true, purge => true, source => [ ""puppet:///bmm/squashfs"", ""puppet:///bmm/private/squashfs"" ], sourceselect => all, ensure => directory, show_diff => false;",CWE-732,1
request-594,"""/opt/bmm/www/artifacts"": recurse => true, purge => true, source => [ ""puppet:///bmm/artifacts"", ""puppet:///bmm/private/artifacts"" ], sourceselect => all, ensure => directory, show_diff => false;",CWE-732,1
request-595,"$puppet_server_reports = ""http""
$puppet_server_reporturl = ""http://foreman.pvt.build.mozilla.org:3001/""
$puppet_server_facturl = ""http://foreman.pvt.build.mozilla.org:3000/""",CWE-319,1
request-595,'slavealloc_api_url' => 'http://slavealloc.pvt.build.mozilla.org/api/',CWE-319,1
request-595,'moco_ldap_uri' => 'ldap://ldap.db.scl3.mozilla.com/',CWE-319,1
request-596,"rsync::get { ""/etc/swift/${name}.ring.gz"": source => ""rsync://${ring_server}/swift_server/${name}.ring.gz"", }",CWE-319,1
request-597,,,0
request-598,,,0
request-599,,,0
request-600,"listen_ports => hiera_array('apache_ports', ['0.0.0.0:80'])",CWE-200,1
request-601,$privileges = 'all',CWE-266,1
request-602,,,0
request-603,'default/dhcpbridge': value => $dhcpbridge;,CWE-426,1
request-604,,,0
request-605,$swift_key = 'admin',CWE-798,1
request-605,$swift_user = 'admin:admin',CWE-798,1
request-606,,,0
request-607,"cobbler_digest_user { $cobbler_user: password => $cobbler_password, require => package[$::cobbler::packages::cobbler_package], notify => service[$::cobbler::server::cobbler_service], }",CWE-259,1
request-608,"class { '::nova':
  ...
  rabbit_password => $amqp_password,
  ...
}

$amqp_password = $rabbit_hash['password']",CWE-522,1
request-608,"class { '::nova::api':
  ...
  admin_password => $nova_hash['user_password'],
  ...
}
",CWE-522,1
request-608,"class { '::nova::ironic::common':
  ...
  admin_password => pick($ironic_hash['user_password'],'ironic'),
  ...
}
",CWE-522,1
request-609,,,0
request-610,"bind_host => $bind_host,  # where $bind_host can be '0.0.0.0' or '::0'",CWE-200,1
request-610,"cert_file => false, key_file => false, ca_file => false,",CWE-319,1
request-611,,,0
request-612,"tripleo::firewall::rule{ '001 accept all icmp': proto => 'icmp', extras => $firewall_settings, }",CWE-284,1
request-613,,,0
request-614,"command => ""/usr/sbin/ip link set dev $(ip -o link | grep ${mac_address} | awk '{print \$2}' | tr -d ':') up""",CWE-78,1
request-615,$log_dir = '/var/log/ironic-inspector',CWE-732,1
request-616,"file { ""${template_dir}/template_${name}_vm.xml"": owner => 'root', group => 'root', content => template('osnailyfacter/vm_libvirt.erb'), }",CWE-22,1
request-617,"exec { $ceph_prepare: command => ""/bin/true set -ex if ! test -b ${data} ; then mkdir -p ${data} if getent passwd ceph >/dev/null 2>&1; then chown -h ceph:ceph ${data} fi fi ceph-disk prepare ${cluster_option} ${data} ${journal} udevadm settle "", unless => ""/bin/true set -ex ceph-disk list | grep -e ' *${data}1? .*ceph data, (prepared|active)' || { test -f ${data}/fsid && test -f ${data}/ceph_fsid && test -f ${data}/magic ;} "", logoutput => true, timeout => $exec_timeout, }",CWE-78,1
request-617,"exec { $ceph_activate: command => ""/bin/true set -ex if ! test -b ${data} ; then mkdir -p ${data} if getent passwd ceph >/dev/null 2>&1; then chown -h ceph:ceph ${data} fi fi if ! test -b ${data} || ! test -b ${data}1 ; then ceph-disk activate ${data} || true fi if test -f ${udev_rules_file}.disabled && test -b ${data}1 ; then ceph-disk activate ${data}1 || true fi "", unless => ""/bin/true set -ex ls -ld /var/lib/ceph/osd/${cluster_name}-* | grep ' ${data}\$' "", logoutput => true, }",CWE-78,1
request-617,"exec { ""remove-osd-${name}"": command => ""/bin/true set -ex if [ -z \""$id\"" ] ; then id=$(ceph-disk list | sed -nee 's:^ *${data}1? .*(ceph data|mounted on).*osd\.([0-9]+).*:\2:p') fi if [ -z \""$id\"" ] ; then id=$(ls -ld /var/lib/ceph/osd/${cluster_name}-* | sed -nee 's:.*/${cluster_name}-([0-9]+) *-> *${data}\$:\1:p' || true) fi if [ \""$id\"" ] ; then stop ceph-osd cluster=${cluster_name} id=$id || true service ceph stop osd.$id || true systemctl stop ceph-osd@$id || true ceph ${cluster_option} osd crush remove osd.$id ceph ${cluster_option} auth del osd.$id ceph ${cluster_option} osd rm $id rm -fr /var/lib/ceph/osd/${cluster_name}-$id${cluster_name}-([0-9]+) *-> *${data}\$:\1:p' || true) fi if [ \""$id\"" ] ; then test ! -d /var/lib/ceph/osd/${cluster_name}-$id else true fi "", logoutput => true, timeout => $exec_timeout, }",CWE-78,1
request-618,"firewall { '998 lma': port => [$aggregator_port, $check_port], source => $management_network, destination => $mgmt_address, proto => 'tcp', action => 'accept', }",CWE-284,1
request-619,,,0
request-620,"file { ""/etc/glance/rootwrap.conf"": ensure => $ensure, source => ""puppet:///modules/scaleio_fuel/glance_rootwrap.conf"", mode => '0755', owner => 'root', group => 'root', }",CWE-732,1
request-621,$log_dir = '/var/log/rally',CWE-732,1
request-622,,,0
request-623,,,0
request-624,"package { [""libevent"", ""libevent-devel""]: ensure => latest; }",CWE-829,1
request-625,"file { ""/tools/buildbot"": ensure => ""link"", target => ""$virtualenv_path""; }",CWE-732,1
request-626,"package {'pycrypto': ensure => 'installed', provider => 'pip', }",CWE-829,1
request-627,"$public_url = 'http://127.0.0.1:8999', $internal_url = 'http://127.0.0.1:8999', $admin_url = 'http://127.0.0.1:8999',",CWE-319,1
request-628,"host { ensure => present, target => $hosts_file }",CWE-276,1
request-629,$listen_ip_address = '0.0.0.0',CWE-200,1
request-630,"cron { 'ceilometer-expirer': command => $ceilometer::params::expirer_command, environment => 'path=/bin:/usr/bin:/usr/sbin shell=/bin/sh', user => 'ceilometer', minute => $minute, hour => $hour, monthday => $monthday, month => $month, weekday => $weekday }",CWE-78,1
request-631,'database/connection': value => $connection;,CWE-522,1
request-631,$password = $::os_service_default,CWE-798,1
request-631,$admin_password = $::os_service_default,CWE-798,1
request-631,$l2gateway_sw_password = $::os_service_default,CWE-798,1
request-631,$metadata_proxy_shared_secret = $::os_service_default,CWE-798,1
request-632,"resources { 'neutron_vpnaas_agent_config': purge => $purge_config, }",CWE-284,1
request-633,"command => ""/usr/bin/curl -sl -w \""%{http_code}\"" \ -h 'content-type: application/json' -x post -d '${kibana_link_data}' \ http://${master_ip}:8000/api/clusters/${deployment_id}/plugin_links \ -o /dev/null | /bin/grep 201 && touch ${kibana_link_created_file}"",",CWE-918,1
request-633,"command => ""/usr/bin/curl -sl -w \""%{http_code}\"" \ -h 'content-type: application/json' -x post -d '${kibana_link_viewer_data}' \ http://${master_ip}:8000/api/clusters/${deployment_id}/plugin_links \ -o /dev/null | /bin/grep 201 && touch ${kibana_viewer_link_created_file}"",",CWE-918,1
request-634,"ensure_packages(['dnsmasq'], {'ensure' => 'present'})",CWE-284,1
request-635,,,0
request-636,"file { ""$file"": source => ""puppet:///modules/python/pip-check.py"", owner => root, group => $::users::root::group, mode => filemode(0644), require => class[""python::misc_python_dir""]; }",CWE-732,1
request-637,$auth_url = 'http://localhost:5000',CWE-319,1
request-638,"file { ""/tmp/singleselector1"": ensure => file, mode => $mode1 }",CWE-732,1
request-638,"file { ""/tmp/singleselector2"": ensure => file, mode => $mode2 }",CWE-732,1
request-638,"file { ""/tmp/singleselector3"": ensure => file, mode => $mode3 }",CWE-732,1
request-639,$log_dir = '/var/log/murano',CWE-732,1
request-640,'cfapi/auth_url': value => $auth_url;,CWE-319,1
request-641,"""socket"" => ""\""${socket}\""""",CWE-78,1
request-642,"file { '/etc/jobrunner.json': content => template('mediawiki/jobrunner.json.erb'), owner => 'root', group => 'root', mode => '0444', notify => [ service['jobrunner'], service['jobchron'], ] }",CWE-552,1
request-643,"exec { 'net.ipv4.ip_nonlocal_bind': command => '/sbin/sysctl -w net.ipv4.ip_nonlocal_bind=1', unless => '/sbin/sysctl -n net.ipv4.ip_nonlocal_bind | /bin/grep 1', }",CWE-250,1
request-644,"mediawiki::maintenance { 'check ores model versions': command => '/usr/local/bin/mwscript extensions/ores/maintenance/checkmodelversions.php --wiki=wiki', unless => '/usr/bin/mysql -e ""select * from ores_model"" wiki | /bin/grep -q ""damaging""', require => mediawiki::extension['ores'] }",CWE-78,1
request-645,"'nodejs' => 'sudo rm -rf node_modules && npm install --no-bin-links',",CWE-732,1
request-646,"class { '::cdh::oozie::server': db_root_password => $::mysql::root_password, }",CWE-798,1
request-647,"class zaqar::policy ( $policies = {}, $policy_path = '/etc/zaqar/policy.json', ) { ... }",CWE-276,1
request-648,"class mysql( $root_password = 'vagrant', ... )",CWE-798,1
request-649,,,0
request-650,,,0
request-651,,,0
request-652,"$public_url = 'http://127.0.0.1:9311', $internal_url = 'http://127.0.0.1:9311', $admin_url = 'http://127.0.0.1:9311'",CWE-319,1
request-653,$database_connection = 'sqlite:///var/lib/glance/glance.sqlite',CWE-359,1
request-654,"$cross_domain_policy = '<allow-access-from domain=""*"" secure=""false"" />'",CWE-942,1
request-655,"rabbitmq_user { $userid: admin => true, password => $password, provider => 'rabbitmqctl', }",CWE-798,1
request-655,"rabbitmq_user_permissions { ""${userid}@${virtual_host}"": configure_permission => '.*', write_permission => '.*', read_permission => '.*', provider => 'rabbitmqctl', }",CWE-732,1
request-656,"file { ""${config_dir}/output-${title}.toml"": ensure => $ensure, content => template('heka/output/smtp.toml.erb'), mode => '0600', owner => $heka::params::user, group => $heka::params::user, }",CWE-266,1
request-657,,,0
request-658,"file { ""$api_key_path/mozilla-api.key"": content => secret(""mozilla_fennec_geoloc_api_key""), mode => 0644, show_diff => false; ""$api_key_path/mozilla-fennec-geoloc-api.key"": content => secret(""mozilla_fennec_geoloc_api_key""), mode => 0644, show_diff => false; ""$api_key_path/mozilla-desktop-geoloc-api.key"": content => secret(""mozilla_desktop_geoloc_api_key""), mode => 0644, show_diff => false; }",CWE-732,1
request-659,"command => ""/usr/bin/curl -sl -w \""%{http_code}\"" \ -h 'content-type: application/json' -x post -d '${contrail_link_data}' \ http://${master_ip}:8000/api/clusters/${deployment_id}/plugin_links \ -o /dev/null | /bin/grep 201 && /usr/bin/touch ${contrail_link_created_file}"",",CWE-78,1
request-660,$keystone_ec2_uri = 'http://127.0.0.1:5000/v2.0/ec2tokens',CWE-319,1
request-661,,,0
request-662,'serial_console/base_url': value => $base_url;,CWE-319,1
request-663,"exec { ""git_install_reset_${title}"": command => '/usr/bin/git clean -d --force & /usr/bin/git checkout -- .', cwd => $directory, user => $owner, unless => ""/usr/bin/git diff head..${commit} --exit-code"", notify => exec[""git_install_checkout_${title}""], require => git::clone[$title], }",CWE-78,1
request-664,,,0
request-665,"file { ['/etc/libvirt/qemu/networks/autostart/default.xml', '/etc/libvirt/qemu/networks/default.xml']: ensure => absent, before => service['libvirt'], }",CWE-732,1
request-666,$ironic_wsgi_script_source = '/usr/lib/python2.7/site-packages/ironic/api/app.wsgi',CWE-1035,1
request-666,$ironic_wsgi_script_source = '/usr/lib/python2.7/dist-packages/ironic/api/app.wsgi',CWE-1035,1
request-667,"file { $hiera_file: ensure => file, content => $calculated_content, }",CWE-359,1
request-667,$calculated_content = inline_template('... lma::infrastructure_alerting::authnz: password: <%= @password %> ... ldap_bind_password: <%= @ldap_bind_password %> ... kibana_password: <%= @kibana_password %> ...'),CWE-256,1
request-668,"file { backup => false, }",CWE-732,1
request-669,"class { '::openstack_integration::keystone': token_provider => 'fernet', }",CWE-306,1
request-669,"if ($::operatingsystem == 'ubuntu') and (versioncmp($::operatingsystemmajrelease, '16') >= 0) { $ssl_enabled = false $trove_enabled = false } else { $ssl_enabled = true $trove_enabled = true }",CWE-319,1
request-670,"exec { 'smashpig_schema': command => ""/usr/bin/mysql -uroot -p${mysql::root_password} smashpig -qfsa < ${dir}/schema/001_creatependingtable.sql"", unless => ""/usr/bin/mysql -uroot -p${mysql::root_password} smashpig -qfsane \""select 1 from smashpig.pending\"" | /usr/bin/tail -1 | /bin/grep -q 1"", require => [ git::clone['wikimedia/fundraising/smashpig'], mysql::db['smashpig'], ], }",CWE-798,1
